blk_ch_batch_validation_flowflag_archive_tbl	0
blk_ch_batch_validation_flowflag_tbl	0
blk_ch_batch_validation_flowsheet	\N
blk_ch_batch_validation_flowsheet_archive	\N
blk_ch_batch_validation_flowsheet_archive_tbl	0
blk_ch_batch_validation_flowsheet_tbl	0
blk_ch_batch_validation_lypdcassort	\N
blk_ch_batch_validation_lypdcassort_archive	\N
blk_ch_batch_validation_lypdcassort_archive_tbl	0
blk_ch_batch_validation_lypdcassort_tbl	0
blk_ch_batch_validation_phistory	\N
blk_ch_batch_validation_phistory_archive	\N
blk_ch_batch_validation_phistory_archive_tbl	0
blk_ch_batch_validation_phistory_tbl	0
blk_ch_batch_validation_planmeta	\N
blk_ch_batch_validation_planmeta_tbl	0
blk_ch_batch_validation_tbl	0
blk_ch_batch_validation_twlw_plancompare	\N
blk_ch_batch_validation_twlw_plancompare_archive	\N
blk_ch_batch_validation_twlw_plancompare_archive_tbl	0
blk_ch_batch_validation_twlw_plancompare_tbl	0
blk_cluster_view	\N
blk_cluster_view_tbl	18
blk_d_product_in_ch	15265318
blk_d_product_in_ch_class_dept_mergetree	8990
blk_d_product_pg	\N
blk_d_time	\N
blk_d_time_tbl	1450
blk_d_time_tbl_20250107	1414
blk_dept_class_subclass_failures	428
blk_eohdata_stylecolor	0
blk_exception_detail	\N
blk_exception_detail_tbl	779917
blk_exception_detail_tbl_old	90453
blk_floorset_week_attributes	\N
blk_floorset_week_attributes_tbl	573
blk_flow_time_plus4_P348AD38EE7424BBA86A13BBA2553507B	965
blk_h_locstd	715
blk_h_prodstd	33296792
blk_h_prodstd_in_ch	15265123
blk_h_prodstd_pg	\N
blk_h_timestd	\N
blk_h_timestd_tbl	1317
blk_hier_dept_class	6839
blk_hist_flow_stylecolor_rec_P348AD38EE7424BBA86A13BBA2553507B	1
blk_history_am_model_tbl	1690056
blk_in_tyly_mapping	835
blk_int_p_history_sku	0
blk_int_p_history_sku_tbl	262841312
blk_int_p_history_sku_tbl_good	22689308
blk_int_store_tier_dept_week	0
blk_l_corpdisc	\N
blk_l_corpdisc_tbl	1235411
blk_l_dependencylookup_pg	\N
blk_l_dependencylookup_tbl	31122
blk_l_dependencylookup_tbl_original	13230
blk_l_mdstrategy_tbl	10944
blk_l_storelookup	\N
blk_l_storelookup_tbl	0
blk_l_stylecolor_season_cost_tbl	0
blk_ly_p_dc_assort_pd_month	\N
